# ra (deg)
# ___ right ascension (J2000 decimal deg)
# dec (deg)
# ___ declination (J2000 decimal deg)
# err_maj (arcsec)
# ___ Semi-major axis length of the one sigma position uncertainty ellipse
# err_min (arcsec)
# ___ Semi-minor axis length of the one sigma position uncertainty ellipse
# err_ang (deg)
# ___ angle of error ellipse major axis (E of N)
# designation
# ___ source designation formed from sexigesimal coordinates
# j_m (mag)
# ___ J band selected "default" magnitude
# j_cmsig (mag)
# ___ corrected J band photometric uncertainty
# j_msigcom (mag)
# ___ combined (total) J band photometric uncertainty
# j_snr
# ___ J band "scan" signal-to-noise ratio
# h_m (mag)
# ___ H band selected "default" magnitude
# h_cmsig (mag)
# ___ corrected H band photometric uncertainty
# h_msigcom (mag)
# ___ combined (total) H band photometric uncertainty
# h_snr
# ___ H band "scan" signal-to-noise ratio
# k_m (mag)
# ___ K band selected "default" magnitude
# k_cmsig (mag)
# ___ corrected K band photometric uncertainty
# k_msigcom (mag)
# ___ combined (total) K band photometric uncertainty
# k_snr
# ___ K band "scan" signal-to-noise ratio
# ph_qual
# ___ flag indicating photometric quality of source
# rd_flg
# ___ source of JHK "default" mags (AKA "read flag")
# bl_flg
# ___ indicates # JHK components fit simultaneously to source
# cc_flg
# ___ indicates JHK artifact contamination and/or confusion
# ndet
# ___ number of >3-sig. ap. mag measurements, # possible (jjhhkk)
# gal_contam
# ___ flag indicating if src is contaminated by extended source
# mp_flg
# ___ src is positionally associated with an asteroid, comet, etc
# j_h ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
# h_k ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
# j_k ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
ra dec Kp j h k
267.061129 -25.933392 9.948320883837948 8.984 8.868 8.738
256.311902 -24.268917 9.56539226512265 7.087 6.368 6.146
259.484867 -17.639563 11.492122620700348 9.662 9.087 8.931
259.486324 -29.973789 10.723889271440562 9.55 9.271 9.164
259.48798 -20.289169 11.094726580444846 9.984 9.747 9.647
259.488859 -30.956594 11.151044526480028 10.432 10.36 10.293
256.316027 -25.492697 10.84583287144407 9.742 9.44 9.41
256.31894 -26.711761 9.534727979477534 7.42 6.743 6.603
259.495672 -23.162733 10.150196806512938 8.817 8.478 8.306
259.495868 -30.969671 11.404278927901494 9.517 8.935 8.768
259.49721 -20.743101 11.273937454728763 9.122 8.42 8.294
259.498131 -17.855427 10.59684566594385 8.55 7.969 7.753
259.49895 -21.95783 11.440683088579327 9.404 8.781 8.61
259.499095 -21.964457 10.985881093817142 9.255 8.728 8.557
259.503004 -22.110073 10.717613675992187 9.051 8.508 8.376
259.503326 -29.516048 10.614420602866595 9.856 9.756 9.702
259.506179 -23.222309 11.374205934978093 8.888 8.156 7.943
256.327463 -24.83033 11.331387436175937 8.915 8.211 8.001
267.083186 -24.715925 11.304578186826099 8.799 8.073 7.843
259.50728 -20.929539 10.79628641198422 9.785 9.601 9.513
259.508041 -30.863098 11.16578507734958 10.372 10.3 10.204
259.508294 -20.042206 11.151512547134088 10.191 10.068 9.947
259.509376 -23.515797 10.803856293816079 8.559 7.884 7.703
267.089013 -25.812674 10.845137309542872 9.713 9.382 9.36
256.338551 -25.76482 11.482290402661128 9.627 9.011 8.888
256.340642 -26.306007 10.698718850746989 8.154 7.441 7.158
259.51108 -30.244652 10.752029176020251 8.98 8.427 8.268
256.342188 -26.404354 10.781164706269754 9.024 8.451 8.317
256.343877 -25.223331 11.150297204569972 9.348 8.796 8.626
256.345717 -27.020109 11.431164706269755 9.674 9.163 8.967
256.346955 -24.371197 11.035725352824361 10.162 10.045 9.96
259.513652 -22.258562 11.330645795063464 10.231 10.011 9.902
259.519387 -18.49614 11.261713713645655 9.733 9.281 9.114
256.348932 -25.581421 11.46283644934516 10.455 10.203 10.185
256.353442 -26.776833 11.193018983999995 9.136 8.56 8.336
259.523816 -18.605305 10.043043714583881 8.534 8.154 7.924
259.531025 -20.853958 11.440195229730232 9.444 8.864 8.662
259.534463 -20.354937 11.3972695233186 10.418 10.307 10.164
259.543137 -17.801418 9.515999057228981 7.788 7.237 7.091
256.37114 -23.911568 10.781258387911842 9.059 8.462 8.364
256.377622 -26.853119 10.5692789279015 8.682 8.101 7.933
259.557308 -21.009096 10.20372535282436 9.33 9.224 9.128
259.557702 -17.85729 10.311512547134088 9.351 9.17 9.107
256.391288 -24.479164 9.493320883837946 8.529 8.323 8.283
259.559428 -30.270239 11.362653521727863 10.295 10.059 9.988
259.560479 -30.438065 9.543456256669815 8.344 8.067 7.937
259.563308 -30.355831 11.409839548379153 10.855 10.81 10.774
256.393942 -27.076674 11.162051640277328 9.378 8.823 8.662
256.394025 -24.441109 10.140081450595051 8.618 8.151 8.002
259.569164 -29.654289 11.03281398170112 9.918 9.658 9.578
259.578654 -30.844288 11.017399815236825 9.298 8.772 8.604
259.582404 -23.635538 9.861155944674259 7.76 7.095 6.947
259.582871 -19.018532 11.245705083873228 10.039 9.731 9.626
259.588967 -22.255568 10.9753050703947 10.184 10.085 10.017
256.419353 -26.408054 11.411497660561087 10.54 10.399 10.339
256.419886 -27.25016 11.358446 10.041 9.645 9.541
259.594418 -23.018143 10.023298436222362 7.99 7.396 7.197
259.594555 -21.448271 9.199433795276342 6.655 5.914 5.66
267.165615 -25.965605 11.471395256815667 10.202 9.795 9.738
259.596462 -30.664019 11.39580940947712 10.443 10.314 10.203
256.429889 -26.676914 11.141407038237249 9.396 8.83 8.693
256.435652 -26.261896 10.57898153474757 9.471 9.236 9.136
256.443409 -24.517588 11.282788291558358 9.462 8.891 8.734
259.610538 -29.788427 11.344037221457278 10.147 9.874 9.742
259.611616 -19.220797 10.176514275197237 8.337 7.773 7.603
256.44891 -27.072235 11.268401302195734 9.252 8.615 8.464
259.613603 -22.961035 9.853048742763377 8.914 8.773 8.681
259.615263 -18.231367 11.382223720551684 10.872 10.837 10.806
259.616536 -23.404028 10.963839405316262 9.739 9.422 9.311
259.619624 -21.010469 11.476040494972665 9.314 8.637 8.483
256.455958 -26.876398 11.469549122877122 9.753 9.213 9.06
256.459329 -27.275724 10.428827578933799 8.564 7.997 7.822
259.626371 -20.390453 11.335101592378468 10.329 10.142 10.06
256.46568 -27.696156 11.332787261818876 9.075 8.46 8.215
267.199725 -24.627462 11.408101592378467 10.402 10.181 10.133
259.629443 -30.047384 11.278973101526102 10.544 9.493 10.399
259.630929 -20.805429 9.351741683085903 8.524 8.411 8.342
256.469868 -27.848543 10.835812000960939 8.694 8.016 7.869
256.471008 -24.791304 10.537208667945345 9.766 9.627 9.607
256.473199 -26.640896 10.782107651935016 9.893 9.753 9.684
256.473564 -25.376181 10.777765687136476 9.588 9.25 9.189
267.208601 -25.054476 10.391018197365202 8.523 7.999 7.78
259.632202 -17.670309 11.220055194692899 9.336 8.754 8.588
259.634363 -23.606873 10.461289747636965 9.257 8.932 8.846
259.634434 -18.530111 11.269026131725527 10.011 9.652 9.556
267.213005 -25.188307 10.261173003646359 9.561 9.454 9.429
256.481926 -24.862892 9.890127039831821 7.904 7.309 7.125
256.485174 -24.024591 10.968256961609072 10.485 10.459 10.428
259.638819 -30.57757 10.329446842970013 9.178 8.88 8.81
259.652125 -17.380859 10.414284591574319 9.362 9.124 9.065
267.237662 -25.515799 10.665634514106877 9.254 8.776 8.694
267.238581 -25.097603 10.161973005904349 9.304 9.193 9.109
256.497944 -27.818478 10.73390589686355 8.192 7.473 7.203
259.656736 -17.102268 11.087158411071881 10.015 9.789 9.705
267.244562 -24.648899 9.926401302195734 7.91 7.31 7.122
267.244976 -25.765676 11.226705083873227 10.02 9.741 9.607
256.504998 -25.341743 9.535968611336745 8.099 7.661 7.525
256.505321 -26.675425 11.275277893040318 9.63 9.109 8.963
259.659331 -22.043774 9.342989438722222 7.433 6.864 6.677
259.661371 -20.305668 10.357031117914296 8.685 8.129 8.008
259.66154 -21.589317 9.337611988174066 8.335 8.168 8.068
259.661933 -19.321388 10.215481573916245 8.527 7.966 7.844
256.507802 -24.572399 11.219589733733548 10.95 11.109 10.966
259.662307 -21.732338 11.08518672063488 10.095 9.879 9.835
267.257258 -25.575752 10.569849219747512 9.827 9.764 9.679
259.667125 -18.108566 9.92809931483815 7.68 7.045 6.823
267.263865 -24.655357 11.168865511133276 10.218 10.079 9.979
256.516481 -28.130098 11.499186459992043 10.681 10.587 10.503
256.520846 -24.587315 11.411038160624592 10.351 10.099 10.049
256.534521 -27.159742 10.696179015536304 9.546 9.266 9.179
259.67711 -17.785532 10.375072672936394 8.409 7.768 7.636
259.679711 -22.004124 10.381881093817139 8.651 8.153 7.953
256.538787 -27.10935 11.413733567100163 8.885 8.157 7.912
256.541158 -27.763704 11.200880177335938 10.278 10.137 10.053
256.541526 -27.136927 9.911449321592663 8.532 8.147 7.991
267.293564 -24.834347 9.760750486461585 8.876 8.798 8.669
259.682587 -20.648897 9.592028046410055 7.952 7.444 7.287
259.682596 -30.858206 11.413164706269761 9.656 9.117 8.949
259.68283 -30.373625 11.189572151140853 10.012 9.731 9.623
259.684839 -20.812401 11.3222789279015 9.435 8.876 8.686
267.296297 -25.767282 10.117537762780163 8.771 8.448 8.251
256.544052 -26.728304 10.598480360531092 9.577 9.389 9.299
256.544678 -28.290562 11.059456806856097 9.016 8.401 8.22
256.545336 -24.828135 11.467044609250118 9.759 9.176 9.069
256.546227 -28.243471 10.528407869124997 8.033 7.373 7.083
256.547678 -25.01376 11.324095682484055 10.325 10.144 10.06
259.686389 -20.157644 10.997356099799605 9.888 9.604 9.552
259.687907 -18.241039 11.177716877877671 10.127 9.898 9.831
259.688812 -20.79867 11.155254956585843 10.466 10.435 10.338
259.690905 -21.886383 10.626753850913596 9.968 9.91 9.851
259.691591 -17.773996 11.306081450595055 9.784 9.31 9.168
259.692863 -20.513121 10.533269523318602 9.554 9.401 9.3
267.303663 -25.624052 11.026893276725804 9.203 8.594 8.474
256.554428 -26.461723 11.042572136612339 9.981 9.764 9.678
256.556562 -26.68252 11.466908627293556 10.318 10.074 9.952
256.556935 -28.215166 10.164051712250883 8.537 8.024 7.877
256.557657 -24.360636 10.868189421882995 8.723 8.036 7.897
256.563217 -23.917494 11.007140388032937 9.764 9.387 9.321
267.315007 -25.927528 11.020742203482865 9.127 8.654 8.376
259.706665 -21.415743 10.589870877789998 9.463 9.236 9.114
259.709332 -19.251701 9.263045831040841 8.162 7.917 7.832
256.571696 -26.668941 11.036939899220581 9.897 9.639 9.538
267.331213 -25.319189 11.23809568248406 10.239 10.055 9.974
259.716567 -19.375938 10.774470071455067 8.599 7.934 7.764
256.5779 -25.656536 10.77684566594385 8.73 8.132 7.933
256.578398 -25.197359 11.085642699827737 9.224 8.654 8.483
259.717788 -22.007471 11.262456806856097 9.219 8.599 8.423
259.718743 -18.570889 11.474456806856097 9.431 8.774 8.635
259.722184 -20.091225 10.955812000960934 8.814 8.188 7.989
259.722931 -30.77704 11.280759287702264 10.296 10.146 10.039
256.586539 -27.905643 11.40083636844148 9.408 8.795 8.627
259.724016 -20.092207 9.763365846956201 7.669 7.039 6.858
256.594422 -28.236963 11.419081583519157 10.274 10.007 9.911
256.59617 -26.963787 10.458388135491541 9.414 9.195 9.122
267.345731 -25.434349 10.775887463225377 10.073 9.958 9.94
267.346022 -25.058544 10.829497660561092 9.958 9.754 9.757
256.604193 -23.894539 10.19600116502344 9.102 8.821 8.777
259.734454 -30.993074 11.492705420030006 9.054 8.362 8.131
259.735722 -20.485453 11.273813981701121 10.159 9.875 9.819
267.348568 -25.487564 11.310735616518027 11.116 10.554 11.161
259.739801 -18.984024 11.068771418385277 9.116 8.501 8.347
256.609253 -24.457554 11.428647182512766 10.29 9.968 9.932
256.615718 -25.257608 10.64045542026271 8.691 8.092 7.923
259.742601 -20.756193 11.188498655756728 10.13 9.878 9.829
256.617588 -26.451038 9.934360114467635 8.93 8.779 8.662
259.744575 -23.638302 11.349118386672233 10.174 9.842 9.787
256.623109 -24.568707 10.327035279608301 8.546 7.928 7.831
256.62592 -24.710699 11.070279021070071 8.598 7.899 7.66
256.626089 -26.234781 11.189178266613187 9.105 8.496 8.297
256.631954 -25.108282 11.247744351858794 10.687 10.664 10.604
256.633349 -24.217436 10.415761126093026 8.804 8.239 8.15
256.634572 -24.123135 11.032564616973984 8.884 8.194 8.057
267.35864 -25.509308 10.87125093277236 10.373 10.43 10.311
256.636443 -24.915844 11.410545593428173 9.182 8.551 8.331
256.640966 -26.539331 11.262018197365204 9.394 8.806 8.651
256.641542 -27.51816 10.553914334428523 9.605 9.457 9.367
256.644622 -23.94474 11.257077170242834 10.982 10.895 10.996
256.651008 -27.231482 9.795210003392828 7.531 6.889 6.669
256.653948 -24.709923 9.709750486461585 8.825 8.65 8.618
256.654765 -24.272167 11.20446592028319 8.834 8.102 7.937
259.780569 -18.58901 11.132214307402025 10.166 9.99 9.919
267.397538 -26.03879 11.461717459985287 10.427 10.3 10.141
259.783464 -23.537861 10.725172988131842 9.435 9.034 8.955
256.660857 -28.349867 10.749480274723837 8.76 8.162 7.98
256.665091 -28.262985 10.761924994029547 10.407 10.463 10.393
256.666943 -27.627529 10.706819204347957 8.528 7.88 7.692
259.791298 -18.579226 11.339713577935617 10.032 9.652 9.539
267.403262 -26.042934 10.808733567100164 8.28 7.594 7.307
259.792911 -19.245182 11.389616368039771 10.313 10.07 10.0
267.405168 -25.982042 9.128219611053312 8.708 8.748 8.672
256.671533 -28.48267 10.706940632751301 8.288 7.56 7.373
267.408428 -25.092222 11.432051003012116 9.297 8.723 8.474
267.411859 -25.289204 10.588401302195733 8.572 8.0 7.784
256.675141 -27.470797 10.928414759150241 8.969 8.373 8.198
256.67712 -24.694843 10.565335573311264 9.378 9.034 8.981
259.800846 -20.510763 11.006307802712998 8.851 8.272 8.022
259.802565 -23.019691 10.559470071455067 8.384 7.769 7.549
256.681612 -29.136597 11.089514275197237 9.25 8.644 8.516
256.683375 -28.363825 11.269665119364142 10.069 9.739 9.661
259.805792 -23.500334 11.471493578884544 10.315 10.023 9.943
256.684822 -25.611433 11.140963405802548 8.864 8.245 7.998
256.688165 -29.216747 11.10713544911821 10.491 10.482 10.389
256.688444 -27.810804 11.204516246728705 9.93 9.574 9.462
256.692508 -25.542358 9.323776754199125 7.341 6.748 6.563
256.69287 -24.055576 11.155410114080452 8.888 8.216 8.025
256.697551 -27.611195 10.008051640277332 8.224 7.661 7.508
259.813984 -18.11352 10.714005927084182 9.158 8.643 8.527
259.815148 -17.82099 9.180051003012112 7.045 6.382 6.222
256.700245 -24.121538 10.29510895684696 9.444 9.324 9.252
256.700805 -24.526743 10.684788291558366 8.864 8.318 8.136
256.701092 -24.490917 10.951658595950818 9.779 9.524 9.394
259.81574 -22.246038 9.125878227676354 6.594 5.854 5.618
267.439395 -24.458023 9.423978858019844 8.601 8.495 8.421
256.706175 -24.78459 10.170851828125 9.199 8.988 8.949
256.706182 -25.538256 10.529290402661125 8.674 8.079 7.935
256.708333 -25.290461 10.513381726250941 9.935 9.893 9.846
267.440685 -25.809172 11.49687361874129 10.295 10.048 9.886
267.44208 -24.736595 10.653229502831383 8.992 8.47 8.319
267.442216 -25.538019 10.577279758857596 9.318 8.933 8.862
256.708692 -28.137423 11.473235477234141 10.318 10.05 9.947
256.710291 -29.249407 11.178402907629083 10.123 9.899 9.824
259.822607 -17.52602 9.387287494116816 7.381 6.767 6.596
259.827572 -20.348911 11.310000771935881 8.904 8.17 7.994
259.836044 -21.074827 10.131440885287565 9.221 9.126 9.002
256.725082 -26.812744 11.316143102954774 9.523 8.944 8.804
267.466962 -25.52943 11.18402377797948 10.253 10.088 10.024
267.4683 -24.758236 11.367908369125002 11.185 11.781 11.235
256.729341 -24.254559 10.499258387911842 8.777 8.226 8.082
256.72982 -25.22398 10.019800438525438 8.876 8.537 8.514
256.731491 -26.776684 10.539455474619967 9.426 9.158 9.087
256.732233 -26.195019 11.150044609250118 9.442 8.865 8.752
267.475832 -24.712988 9.532335590934077 7.281 6.633 6.423
267.480474 -25.718616 10.522725934272836 9.828 9.719 9.698
259.851712 -21.083647 11.3812789279015 9.494 8.891 8.745
267.483214 -25.016796 11.184051640277334 9.4 8.797 8.684
267.490479 -25.193615 10.274359962569676 9.128 8.841 8.764
256.750846 -26.529861 10.340086828145306 7.872 7.142 6.936
256.753262 -26.620705 11.042372027815262 9.491 8.961 8.862
267.493936 -26.009748 10.902278366746335 9.648 9.465 9.196
256.755361 -24.531237 11.078283231437409 9.99 9.756 9.669
256.763239 -26.826279 11.180372607999999 10.57 10.559 10.47
259.859274 -18.020752 11.480551733308314 9.145 8.46 8.26
259.862211 -17.375353 11.243091225465164 9.287 8.696 8.517
256.770929 -24.881113 10.398961784708922 8.55 7.978 7.813
256.772121 -24.682877 10.77619237494612 9.584 9.238 9.183
259.869158 -18.086136 10.40409302315944 9.292 9.132 8.954
259.872842 -19.158993 11.235498655756727 10.177 9.962 9.876
256.77644 -27.753408 9.482307802712992 7.327 6.698 6.498
256.780405 -24.407946 9.295143312654076 7.349 6.747 6.582
259.8737 -20.173643 10.901028046410055 9.261 8.735 8.596
259.878643 -22.992054 9.43084196649216 8.344 8.108 8.024
259.885521 -22.103453 11.058143411545847 10.009 9.878 9.714
267.518274 -25.729086 11.269411982201298 9.209 8.61 8.408
256.788202 -26.455759 11.312101592378463 10.306 10.126 10.037
256.789778 -26.286966 10.895296960932562 8.393 7.685 7.439
259.891384 -17.145512 9.82743412618067 8.019 7.486 7.295
267.522184 -25.216118 9.167551733308315 6.832 6.165 5.947
259.894431 -21.312246 10.860713713645659 9.332 8.94 8.713
256.797285 -25.634323 10.991688345747843 8.773 8.147 7.925
256.799897 -28.225639 11.371164706269763 9.614 9.091 8.907
267.529003 -24.878618 10.410603115720594 9.165 8.836 8.72
256.802004 -28.555141 11.328797440948648 10.309 10.086 10.032
259.902046 -18.952978 10.578742851575317 9.366 8.998 8.948
259.90244 -19.376869 10.628574749405717 9.653 9.499 9.401
259.905527 -20.717625 10.899809409477117 9.947 9.762 9.707
259.907546 -21.058294 10.989489207720325 9.907 9.686 9.59
259.908016 -21.250772 11.439085388356087 9.463 8.877 8.687
259.913403 -19.986956 11.37681723846173 9.68 9.149 8.994
256.817688 -28.411152 10.448937454728766 8.297 7.698 7.469
267.539379 -24.846359 11.193836819630356 9.313 8.713 8.566
267.539736 -24.82955 10.464317571322878 9.2 8.797 8.74
267.542025 -25.873217 11.364712161212148 10.212 9.96 9.843
259.922446 -22.214275 11.058720424567467 8.524 7.787 7.545
256.829695 -28.418303 11.346481948856232 9.722 9.175 9.063
267.546157 -25.027868 11.38521401907885 9.631 9.073 8.925
256.833689 -23.924519 11.134455420262709 9.185 8.616 8.417
256.835366 -27.412836 10.357889271440557 9.184 8.932 8.798
256.835458 -26.886869 10.590124811813693 8.865 8.312 8.169
259.926356 -23.363026 11.069979432 9.879 9.538 9.479
256.83867 -27.830742 11.32461511650391 8.824 8.118 7.871
256.840333 -25.04328 11.45283517632283 9.51 8.941 8.744
259.928282 -22.189754 10.72346592028319 8.353 7.724 7.456
259.930562 -20.955568 11.46310646251642 10.14 9.76 9.636
256.842426 -24.626871 10.229028491905975 9.148 8.889 8.832
256.843565 -28.31872 9.97962998962419 8.35 7.841 7.689
256.84574 -26.596233 11.336178266613189 9.252 8.55 8.444
267.554282 -24.863638 11.156738460125 9.555 9.008 8.905
259.933893 -17.198509 10.526648744500072 8.884 8.376 8.218
267.562273 -24.832766 10.542351446622378 9.405 9.106 9.048
267.562494 -24.631062 11.165484655521016 10.558 10.625 10.459
267.564321 -25.328545 11.208233136252282 10.624 10.571 10.533
267.565894 -24.474489 11.1204295074409 9.141 8.574 8.364
259.943481 -17.805523 9.957518716998601 9.118 8.972 8.931
256.858376 -28.113626 11.437612006142288 9.738 9.228 9.051
256.858501 -24.681824 11.30136459994152 10.488 10.399 10.312
256.859241 -26.648277 9.914040494972665 7.752 7.081 6.921
256.860896 -25.476585 11.183100622009842 10.12 9.943 9.816
267.570348 -25.432692 9.296084177380074 8.762 8.724 8.688
267.573022 -26.3281 10.93321706666273 9.809 9.515 9.462
267.574599 -24.435444 10.389046924321383 9.041 8.745 8.52
259.95599 -22.95686 10.981298019084566 10.273 10.18 10.138
259.960118 -21.95019 10.99875048646159 10.114 9.999 9.907
256.870001 -24.991661 9.818936617697492 8.279 7.762 7.655
256.870369 -25.108791 10.669746045537245 9.715 9.569 9.474
259.961076 -22.852304 11.463407869124998 8.968 8.254 8.018
267.584747 -24.949442 10.871489830627837 8.551 7.876 7.671
256.873096 -27.909849 10.294297204569972 8.492 7.954 7.77
256.874269 -28.129375 11.258548034771167 8.932 8.257 8.05
256.875052 -26.378065 10.95081663140132 8.537 7.812 7.624
256.875443 -25.630732 10.002499540185239 8.711 8.319 8.23
259.974452 -17.759026 10.600920708110191 8.979 8.459 8.321
267.597392 -26.177502 10.691073361425309 9.352 9.047 8.837
267.604815 -24.491461 11.066833794374228 8.868 8.2 8.026
259.982923 -18.57395 11.068219343139837 9.388 8.848 8.708
259.984432 -21.316872 9.373387436175939 6.957 6.23 6.043
267.608089 -25.821278 11.207018197365205 9.339 8.792 8.596
256.878165 -25.580856 10.802148767600759 9.774 9.609 9.492
259.985828 -19.999275 10.620297204569965 8.818 8.255 8.096
256.882239 -29.066662 10.902108132596215 9.884 9.728 9.608
256.882971 -25.406181 10.79797019439188 8.707 8.075 7.897
256.884276 -24.698263 11.417360114467638 10.413 10.233 10.145
256.885501 -26.296244 10.901027798082865 8.888 8.255 8.101
267.6145 -26.416395 11.379363100934277 10.499 10.374 10.294
259.993854 -21.530661 9.499829692125513 8.207 7.813 7.725
259.994486 -20.569641 10.440832871444067 9.337 9.134 9.005
256.88992 -28.126638 9.711524905116303 8.196 7.729 7.583
259.996752 -22.848936 11.186774726816532 9.93 9.621 9.476
267.619664 -25.952469 11.462545593428173 9.234 8.561 8.383
259.999048 -23.297701 10.636441508092657 9.534 9.304 9.203
267.620408 -25.810465 11.474367327709713 10.258 9.978 9.837
256.895223 -26.547104 10.9242789279015 9.037 8.43 8.288
260.005221 -18.147776 10.456648744500072 8.814 8.28 8.148
260.006778 -21.028547 11.449574749405716 10.474 10.342 10.222
260.009341 -21.095179 10.84350349391267 9.682 9.4 9.306
256.899574 -30.58205 10.611192349942481 9.441 9.11 9.058
260.011287 -20.651804 9.93676113633165 7.839 7.214 7.027
260.011317 -23.039223 10.865503493912671 9.704 9.394 9.328
260.011875 -18.58777 9.739797440948653 8.72 8.514 8.443
256.909889 -26.740557 10.105313535809682 9.324 9.249 9.161
267.640607 -25.28203 11.384234477973523 10.478 10.334 10.261
256.91729 -30.598101 10.241356154430136 8.728 8.248 8.116
260.021415 -20.375471 10.019514275197237 8.18 7.617 7.446
260.026125 -17.118837 10.685486523006311 8.943 8.404 8.241
256.920728 -24.498604 9.82213150986101 9.294 9.28 9.222
267.645332 -26.144293 10.430081583519158 9.285 9.091 8.922
267.650398 -24.561972 10.51599799070081 9.614 9.462 9.399
260.033041 -18.994825 11.125195229730231 9.129 8.474 8.347
267.655068 -24.559816 10.859182670457164 9.409 8.996 8.828
256.922394 -24.128935 11.379414759150247 9.42 8.825 8.649
256.924631 -26.31613 9.594877523121644 7.161 6.442 6.24
267.660149 -24.727114 11.383410114080451 9.116 8.48 8.253
260.034309 -21.478945 10.880037221457275 9.683 9.4 9.278
260.036389 -18.138197 11.013561490800232 9.363 8.867 8.694
260.038525 -22.056484 11.473953583999998 10.417 10.273 10.117
260.039848 -17.739532 10.192446842970012 9.041 8.757 8.673
256.931829 -26.763615 11.429992028941031 10.669 10.637 10.514
260.04274 -18.470999 10.737628671417863 8.37 7.675 7.474
267.673666 -26.092295 11.45491200993074 10.224 9.945 9.791
267.674915 -24.78758 10.640367327709713 9.424 9.129 9.003
256.937218 -27.673531 10.55706924645334 8.517 7.863 7.722
256.940984 -29.054264 11.478091225465159 9.522 8.921 8.752
256.941825 -29.412273 9.576637481068765 8.074 7.615 7.467
256.941955 -26.999315 10.635717459985292 9.601 9.415 9.315
256.943983 -30.880842 10.83419522973023 8.838 8.2 8.056
256.944231 -24.773567 9.047233136252276 8.463 8.379 8.372
256.944931 -26.746639 10.849825658427196 9.929 9.788 9.705
256.94602 -25.56316 10.49016475426814 8.308 7.633 7.471
260.056178 -29.590883 10.83957866370141 9.747 9.487 9.423
260.058152 -17.361187 11.208849984363143 9.92 9.546 9.441
260.061091 -18.966686 11.220387458620127 9.942 9.573 9.471
256.94888 -26.481533 9.699100622009842 8.636 8.428 8.332
260.061851 -17.287922 10.461067893167474 8.912 8.427 8.284
260.064843 -20.589054 11.036030561585319 9.342 8.844 8.657
267.695088 -25.916063 10.233496265468727 7.892 7.17 7.005
256.956677 -26.844973 11.488550153245473 9.384 8.787 8.57
267.696056 -25.031231 11.22660668825152 8.985 8.357 8.13
260.065597 -18.823582 9.334256497786882 8.842 8.854 8.782
260.066503 -17.941517 11.07557215114085 9.898 9.591 9.509
260.066621 -18.448811 11.278574295590328 9.191 8.571 8.382
267.699282 -25.087 11.252027798082873 9.239 8.643 8.452
267.701731 -26.101551 11.133234477973524 10.227 10.066 10.01
256.96052 -24.03013 10.912104937488259 9.33 8.81 8.688
267.706803 -25.402168 10.703048742763373 9.764 9.589 9.531
256.962806 -24.204922 10.780514275197238 8.941 8.358 8.207
256.965771 -25.415112 10.874192374946121 9.682 9.382 9.281
260.075042 -23.065861 10.901623868097971 9.024 8.407 8.278
260.076365 -29.654345 9.957896046812163 7.833 7.203 7.013
256.970272 -28.085274 10.90153332234878 9.577 9.439 9.072
267.717783 -25.045275 11.462719221049477 10.295 10.013 9.914
260.084132 -17.197517 9.628597597233032 8.67 8.505 8.427
256.97496 -28.053171 11.352884064960678 9.778 9.27 9.139
256.975403 -25.605539 9.961362278064149 8.156 7.56 7.433
260.085385 -18.700769 10.410791298866716 9.368 9.192 9.077
267.724565 -26.158648 11.459575326715868 10.473 10.287 10.215
260.088122 -21.251652 11.28628917269699 9.956 9.593 9.447
256.977665 -29.273785 9.83908564237351 8.443 7.991 7.892
260.090634 -21.592609 9.602098204327048 7.226 6.55 6.327
260.094405 -17.479713 11.038351446622379 9.901 9.636 9.544
260.098853 -17.618658 10.917445449217501 9.886 9.667 9.602
267.73318 -25.489496 11.153214493438595 9.282 8.653 8.538
256.992753 -29.219782 11.05847530197264 10.383 10.315 10.26
256.995482 -25.026663 10.81855657595041 10.055 9.957 9.899
260.103317 -29.279369 9.4782458589177 8.176 7.747 7.687
267.737169 -24.879162 10.94092723861915 10.016 9.84 9.79
260.106799 -17.220877 10.51542995619749 10.131 10.128 10.107
260.109578 -23.617338 9.66581398170112 8.551 8.274 8.211
256.995989 -30.47658 10.258414759150245 8.299 7.68 7.528
257.001324 -24.996534 11.227516476650441 10.085 9.834 9.724
257.002727 -28.255816 10.440486523006312 8.698 8.152 7.996
257.002921 -31.033739 11.182179015536306 10.032 9.8 9.665
260.113667 -22.150236 11.178289747636965 9.974 9.684 9.563
257.006373 -27.182453 11.327902602913815 9.87 9.408 9.285
257.01111 -25.143196 9.35768394881335 8.078 7.713 7.606
257.012923 -25.258305 10.848164706269754 9.091 8.556 8.384
260.120513 -18.739237 11.0937708906081 9.36 8.912 8.661
267.749005 -25.302301 10.331158073989515 9.453 9.322 9.249
267.750262 -24.54241 10.190186720634879 9.2 9.057 8.94
267.750574 -26.384924 11.290307802712997 9.135 8.541 8.306
257.01763 -24.827887 11.01193632271531 10.029 9.837 9.773
260.127132 -29.398685 10.79543412618067 8.987 8.43 8.263
267.758899 -24.764402 9.874143411545846 8.825 8.617 8.53
260.131009 -22.064297 11.49820652435846 10.097 9.757 9.543
257.035686 -30.953773 11.135935390778748 9.203 8.57 8.44
260.138223 -17.233328 9.850884064960676 8.276 7.799 7.637
